"id","name","catchment-area","easting","northing","latitude","longitude","river","location","station-level","measuring-authority-id","measuring-authority-station-id","hydrometric-area","opened","closed","station-type","bankfull-flow","structurefull-flow","sensitivity","nrfa-mean-flow","nrfa-peak-flow","feh-pooling","feh-qmed","feh-neither","nhmp","benchmark","live-data","eflag","historic-droughts","marius","outlook-analogues","outlook-esp","factors-affecting-runoff","gdf-start-date","gdf-end-date","gdf-mean-flow","gdf-min-flow","gdf-first-date-of-min","gdf-last-date-of-min","gdf-max-flow","gdf-first-date-of-max","gdf-last-date-of-max","gdf-q95-flow","gdf-q70-flow","gdf-q50-flow","gdf-q10-flow","gdf-q05-flow","gdf-base-flow-index","gdf-day-count","gdf-flow-count","gdf-percent-complete","peak-flow-start-date","peak-flow-end-date","qmed","minimum-altitude","10-percentile-altitude","50-percentile-altitude","90-percentile-altitude","maximum-altitude","saar-1941-1970","saar-1961-1990","lcm2000-woodland","lcm2000-arable-horticultural","lcm2000-grassland","lcm2000-mountain-heath-bog","lcm2000-urban","lcm2007-woodland","lcm2007-arable-horticultural","lcm2007-grassland","lcm2007-mountain-heath-bog","lcm2007-urban","high-perm-bedrock","moderate-perm-bedrock","low-perm-bedrock","mixed-perm-bedrock","high-perm-superficial","low-perm-superficial","mixed-perm-superficial","propwet","bfihost","farl","dpsbar","sprhost","rmed-1d","rmed-2d","rmed-1h","ldp","dplbar","altbar","aspbar","aspvar","ihdtm-height","ihdtm-catchment-area","mean-flood-plain-depth","mean-flood-plain-location","mean-flood-plain-extent","urbext-1990","urbconc-1990","urbloc-1990","urbext-2000","urbconc-2000","urbloc-2000","licence-url","description-summary","description-general","description-station-hydrometry","description-flow-record","description-catchment","description-flow-regime"
23003,"North Tyne at Reaverhill",1007.5,390555,573231,55.05348,-2.14938,"North Tyne","Reaverhill",64.9,"EA-NE","023003",23,"1959-01-01",NA,"VA",560,NA,7.2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"S","1959-10-01","2020-09-30",22.251,0.956,"1976-08-25","1976-08-25",591,"2015-12-05","2015-12-05",2.926,7.377,13.79,49.61,71.36,0.4,22281,22168,99.493,"1959-01-01",NA,403.997,66,165,269.3,413.4,602.7,1091,1023,0.3311,0.0326,0.4315,0.1839,0.0074,0.3484,0.0125,0.3276,0.2952,0.0027,0.0102,0.8926,0.012,0.085,0.0045,0.1861,0.5591,0.5,0.31,0.936,92.3,50.69,34.7,46.3,9.8,66.25,37.97,278,125,0.14,66,1012.98,0.666,0.764,0.0471,5e-04,NA,NA,5e-04,NA,NA,"http://eidc.ceh.ac.uk/administration-folder/tools/ceh-standard-licence-texts/nrfa-data-terms-and-conditions-for-api-access-to-time-series-data-and-metadata/plain","Velocity area station, replaced 23015. Flow regime influenced by Kielder reservoir.","Velocity area station (63m wide at bank full) with natural channel control on a straight, stable reach with a stony bed. Replaced earlier station at Barrasford (23015) which was unreliable.","Velocity area station with natural channel control, some out of bank flow in very big events but no by-passing. Subject to regulation from Kielder reservoir since 1980. Rating fitted to current meter gaugings at on site cableway, gauged to within 30% of AMAX1, some spread in gaugings but generally good fit and extrapolation is reasonable. Flood Studies Report grade A1. One rating applied over period of record.","NULL","A very responsive upland catchment. Developed mainly on formations of the Carboniferous series (Fell Sandstone, Scremerston Group and Lower Limestone), around half of the catchment is overlain by Boulder Clay and peat in the headwaters. A predominantly natural regime until construction of Kielder reservoir (impounded 1982) which controls 24% of top of North Tyne catchment. Land use is rugged moorland and upland pasture, with significant afforestation in the west of the catchment since 1926. Pre-reservoir FARL is 0.993 and should be used with the pre-reservoir part of the records. Post-reservoir FARL is 0.936.","Kielder Reservoir impounds approximately 24 per cent of the catchment to Reaverhill, flow regime is impacted by regulation releases to support downstream abstractions in dry weather and by regular releases of between 3 and 16 m3s for hydropower generation. Hydropower releases have little influence on high flows, however reservoir does have a significant impact on flood flows due to drawdown and attenuation. Catcleugh Reservoir also in the catchment, impounds 40 km2 in the headwaters of the Rede catchment with some net export of water from here to support Colt Crag and Hallington reservoirs."
23008,"Rede at Rede Bridge",343.8,386837,583213,55.14309,-2.20804,"Rede","Rede Bridge",107.1,"EA-NE","023008",23,"1968-01-01",NA,"FVVA",NA,27,12,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"S","1968-10-01","2020-09-30",6.001,0.38,"1976-08-26","1976-08-26",218,"2015-12-05","2015-12-05",0.623,1.32,2.53,14.7,22.6,0.32,18993,18826,99.121,"1968-10-01",NA,127.3,105.6,179.3,275.1,417.5,578,1024,941,0.1954,0.0144,0.5898,0.1891,0.0055,0.1908,0.0047,0.435,0.3643,0.0022,0.0038,0.821,0.0353,0.14,0.0057,0.1345,0.5038,0.47,0.322,0.978,94.3,49.36,32.7,44,9.4,48.82,25.88,284,129,0.11,105.6,345.2,0.529,0.818,0.0409,6e-04,NA,NA,6e-04,NA,NA,"http://eidc.ceh.ac.uk/administration-folder/tools/ceh-standard-licence-texts/nrfa-data-terms-and-conditions-for-api-access-to-time-series-data-and-metadata/plain","Flat-V weir in an upland catchment. Catcleugh Reservoir has an appreciable influence on the flow regime.","Flat-V weir constructed with pre-fabricated crest units (24.3m wide). Flood plain storage u/s of the station may affect magnitude of high flows. A bridge d/s may act as a control at high levels.","Lag on inlet pipe possibly affected high flow measurements, inlet pipe replaced August-September 2003. One rating based on current meter gaugings applied to period of record and was developed in April 2010.","Full period of record peak flow data reviewed and released in October 2018 (WINFAP Files v7).","Upland catchment on moderately permeable Carboniferous formations, mostly covered by Boulder Clay, alluvium and upland peat. The area is faulted and has a few dykes. Two thirds of the catchment is grassland with upland heath. Land use mainly forestry and grazing. Progressive afforestation during period of record.","Catcleugh reservoir (controls 40 km2 (11.6%) of the catchment) has an appreciable influence on flows, with a modest net export of water."
23011,"Kielder Burn at Kielder",58.8,364442,594681,55.24503,-2.56081,"Kielder Burn","Kielder",214,"EA-NE","023011",23,"1970-01-01",NA,"FVVA",46,9.1,18,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"N","1970-07-01","2020-09-30",1.899,0.121,"1970-07-05","1970-07-05",53.5,"1984-11-03","1984-11-03",0.271,0.559,0.914,4.49,7.08,0.32,18355,17966,97.881,"1970-06-18",NA,65.776,214.6,280.2,421,519,602.5,1401,1199,0.3123,0.0048,0.0856,0.5973,NA,0.3369,4e-04,0.0506,0.6103,0.0017,0.0478,0.6421,NA,0.3131,NA,0.5258,0.1487,0.59,0.273,1,136.6,55.03,38.3,50.9,10.6,13.22,7.77,408,189,0.16,214.6,58.59,0.284,0.673,0.02,0,NA,NA,0,NA,NA,"http://eidc.ceh.ac.uk/administration-folder/tools/ceh-standard-licence-texts/nrfa-data-terms-and-conditions-for-api-access-to-time-series-data-and-metadata/plain","Flat-V weir with a cableway. Catchment heavily afforested since 1926.","Flat-V weir 12m wide with low wing walls (0.61m high). Repair to weir in 1992 - weir walls thought to have been narrower prior to this. Cableway u/s (straight reach).","Two ratings applied to the period of record, before and after weir repair in 1993. Accounts for overtopping at high stages. Daily flow rating based on gaugings.","First rating applied over-estimated flows (to 1993). Full period of record peak flow data reviewed and released in October 2018 (WINFAP Files v7).","Upland catchment on mainly Carboniferous formations, cut by numerous faults and dykes; half of the upland catchment is overlain by peat, and Boulder Clay and alluvium in the valley. Land use: two thirds upland heath, one third woodland, incorporating Kielderhead Moor and Kielder forest. Land use is predominantly forestry, with rough grazing at higher levels. Afforestation since 1926.","No known artificial influences."
23016,"Ouse Burn at Crag Hall",55,425409,567548,55.00186,-1.60431,"Ouse Burn","Crag Hall",36,"EA-NE","023016",23,"1976-01-01",NA,"TP B",NA,4,35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"E","1990-01-01","2020-09-30",0.322,0.003,"1990-08-10","1990-08-11",18.5,"2008-09-06","2008-09-06",0.03,0.07,0.13,0.711,1.175,0.29,11231,11184,99.582,NA,NA,NA,34.9,50.9,68.1,101.9,143.5,678,668,0.0572,0.3382,0.1634,0.012,0.4114,0.0566,0.2745,0.1887,7e-04,0.4776,NA,NA,NA,1,0.1317,NA,0.8564,0.33,0.312,0.961,22.2,39.7,32.8,43,9.4,15.12,6.85,72,72,0.13,34.9,53.62,1.647,0.783,0.2032,0.2077,0.826,0.814,0.2874,0.934,0.813,"http://eidc.ceh.ac.uk/administration-folder/tools/ceh-standard-licence-texts/nrfa-data-terms-and-conditions-for-api-access-to-time-series-data-and-metadata/plain","Rectangular thin-plate weir on the Ouse Burn in a small low-lying catchment.","Rectangular thin-plate weir with broad-crested flanks, weir plate damaged in August 1990 and replaced in April 1991.","Theoretical rating. New rating applied to weir plate after damage in August 1990 (applied from 19/08/1990), a new rating was then applied from April 1991 (to present) after the weir plate was replaced.","Flow data are held by the EA for the period 1975-1989, these data are not held on the NRFA due to a large proportion of missing data. Missing data 12th August-17th September 1990 due to damage of the weir plate before new rating was developed.","Small low-lying catchment on carboniferous formations, almost entirely overlain with boulder clay. Mixed (predominantly arable) agriculture, just under half the catchment is urban area.",NA
23018,"Ouse Burn at Woolsington",9,419398,569862,55.02292,-1.69813,"Ouse Burn","Woolsington",63.4,"EA-NE","023018",23,"1991-01-01",NA,"FVUS",NA,2,10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"N","1991-12-05","2020-09-30",0.069,0,"1994-06-29","2018-09-19",5.08,"2008-09-06","2008-09-06",0.003,0.012,0.027,0.137,0.243,0.31,10528,10490,99.639,"1973-01-01",NA,3.265,64.9,73.2,88.1,116.6,143.5,695,670,0.0121,0.6746,0.1826,0.0065,0.108,0.0332,0.5686,0.2617,NA,0.1344,NA,NA,NA,1,NA,NA,0.9375,0.45,0.312,0.977,30.9,39.7,34.2,43.4,9.4,5.99,2.89,91,67,0.25,64.9,10.14,0.799,0.773,0.1307,0.0609,0.833,1.205,0.1,0.944,1.197,"http://eidc.ceh.ac.uk/administration-folder/tools/ceh-standard-licence-texts/nrfa-data-terms-and-conditions-for-api-access-to-time-series-data-and-metadata/plain","Informal flat-V weir with ultrasonics between 2001 and 2007.","Informal flat-V weir (3m wide). Station moved after the building of the Metro underground line and supplemented in October 2001 by ultrasonic measuring equipment (removed 2007).","Structure drowns at moderate flows and wing walls overtopped 2-5 times per year. Ultrasonic installed in 2001 to calibrate peak flows (removed 2007). Ultrasonic equipment produces good record with no drop-outs. Analysis of uncertainties in the ultrasonic rating calculation suggests the lower and upper bounds for QMAX are -17% and +44% at this site. Three peak flow ratings applied across period of record. Rating pre-1991 (before Metro line built) established from current metering. Post 1991 rating derived from ultrasonic data and refined in June 2003 to align with more recent high flow gaugings. Current rating (from June 2003) is a composite: theoretical weir equation used below 0.34m and ultrasonic data from 2003-07 plus check gaugings used to derive the rating at higher levels. There is uncertainty regarding the modular limit of the structure, possibly due to weed/vegetation growth downstream and there are few high flow gaugings.","Full period of record peak flow data reviewed and released in October 2018 (WINFAP Files v7).","Small (9 sq.km), relatively low-lying catchment on moderate permeability bedrock, but with significant Boulder Clay cover. Predominantly arable with some grassland and around a tenth of built-up area. No known catchment changes.","Responsive natural regime with no known artificial influences."
23022,"North Tyne at Uglydub",241.5,371262,587574,55.18161,-2.45282,"North Tyne","Uglydub",135,"EA-NE","023022",23,"1983-01-01",NA,"FV",NA,80,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"SR","1982-05-01","2020-09-30",8.192,0.334,"1984-02-29","1984-02-29",155,"2015-12-05","2015-12-05",1.49,2.9,6.43,16.3,18.2,0.5,14033,13926,99.238,NA,NA,NA,134.9,213.7,337.6,470.6,602.7,1359,1262,0.5297,0.0146,0.1013,0.3054,0.0067,0.6046,0.0025,0.0408,0.3049,0.0023,0.037,0.8066,NA,0.1552,0.0038,0.4222,0.3563,0.62,0.268,0.788,111.4,55.09,39.6,52,10.6,27.29,14.55,339,106,0.13,134.9,243.2,0.267,0.947,0.0206,0,NA,NA,5e-04,NA,NA,"http://eidc.ceh.ac.uk/administration-folder/tools/ceh-standard-licence-texts/nrfa-data-terms-and-conditions-for-api-access-to-time-series-data-and-metadata/plain","Flat-V weir measuring compensation flow and hydropower releases from Kielder Reservoir.","Flat-V weir. Owned by Northumbrian Water, operated by EA.","Theoretical rating.","Theoretical rating applied to period of record and data reprocessed in 2015, high flows decreased and low flows increased. Drop out at the end of May 2015 due to reduced compensation flow from Kielder.","Upland catchment. Geology: predominantly shales and sandstones of the Lower Carboniferous series, with nearly 80% superficial deposits of peat and boulder clay. Extensively afforested with moorland headwaters.","Measures compensation flow, prescribed flows, abstractions and overspill from Kielder Reservoir; also releases to support hydropower - maximum release of 15.4 cumecs gives pulsed hydrograph but sub-daily pulses to 1992 concealed in dmfs."
23033,"Rede at Otterburn",180.63,386400,594400,55.2436,-2.21544,"Rede","Otterburn",NA,"EA-NE","023033",23,"2000-08",NA,"VA",NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","2000-06-27","2020-09-30",3.942,0.219,"2006-07-25","2006-07-27",133.4,"2015-12-05","2015-12-05",0.399,0.805,1.423,9.433,15.97,0.27,7401,7319,98.892,"2000-06-27",NA,152.793,151,218.5,319.5,462.3,578,1124,1024,0.2709,0.0107,0.4834,0.2221,0.0043,0.2669,0.003,0.2805,0.4424,0.0017,0.0072,0.6579,0.0675,0.2676,NA,0.231,0.407,0.49,0.31,0.963,110.6,51.15,33.8,45.4,9.6,28.11,14.68,329,122,0.16,151,180.63,0.404,0.712,0.0305,5e-04,NA,NA,3e-04,NA,NA,"http://eidc.ceh.ac.uk/administration-folder/tools/ceh-standard-licence-texts/nrfa-data-terms-and-conditions-for-api-access-to-time-series-data-and-metadata/plain","Open channel peak flow station draining the Cheviot Hills.","Originally a four path ultrasonic gauge in open channel, installed to develop a rating. Channel is contained to 3.2m, where after it flows over a 60m wide flood plain on the right bank. All transducers mounted in the channel. Ultrasonic gauge removed in 2010.","One peak flow rating applied across period of record derived from ultrasonic velocity data and check gaugings. Rating includes estimation of out of bank flow, which was not measured by the ultrasonic meter. Good fit to gaugings but none above bankfull.","Full period of record peak flow data reviewed and released in September 2019 (WINFAP Files v8).","An elongated catchment draining southwards from the Cheviot Hills. Partly within Kielder Forest Park, land use largely upland forestry and rough grazing. No known catchment changes.","Catchment includes Catcleugh Reservoir, which controls 40 sq.km of the catchment."
76011,"Coal Burn at Coalburn",1.5,369368,577778,55.09348,-2.4815,"Coal Burn","Coalburn",275.3,"EA-CL","763117",76,"1967-01-01",NA,"CB",14.5,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"N","1967-01-01","2020-09-30",0.045,0,"1967-04-18","2020-06-02",1.46,"2011-01-15","2011-01-15",0.001,0.007,0.017,0.117,0.191,0.17,19632,19127,97.428,"1967-01-01",NA,1.84,274.1,291.9,304.9,323.9,332.3,1162,1096,0.3665,0.1091,0.1575,0.3025,0.0644,0.9443,NA,0.0179,0.0377,NA,NA,1,NA,NA,NA,0.9548,0.0452,0.62,0.196,1,47.2,58.93,39.2,52.4,10.6,2.21,1.3,305,160,0.46,274.1,1.63,0.702,0.865,0.0736,0,NA,NA,0,NA,NA,"http://eidc.ceh.ac.uk/administration-folder/tools/ceh-standard-licence-texts/nrfa-data-terms-and-conditions-for-api-access-to-time-series-data-and-metadata/plain","Compound V notch and broad-crested weir in experimental catchment to study afforestation.","Opened in 1965 as a compound Crump profile weir, 18.5ft wide overall, central notch 2.5ft wide with flanking crests 1ft higher & 7ft wide. Structure was affected by deterioration leading to its replacement by a compound broad-crested weir (with V-notch for low flows) in 1991. Small experimental catchment (with boundary ditches) to show the effects of afforestation from planting to canopy closure. Experiments jointly managed by EA, CEH and the Forestry Commission. Central climate station and areal rainfall derived by CEH using a small network of within-catchment raingauges. Record exceeds 40 years in length; a time series of major strategic importance.","Weir does not drown at high flows. Two theoretical ratings (for Crump and broad-crested weirs) applied across relevant periods of record. Ratings checked against current meterings, but site has never been check-gauged at extreme flows. Difficulties in gauging at high flows, therefore a gauging platform was built 30m upstream where flow is confined and there is reasonable approach.","Recent gaugings suggest that peak flows may be underestimated by up to 10%, and that further investigation is required. Exceptional August 1975 flood (triggered by 70-80 mm rain; percentage runoff approached 70%) was fully contained. Three extended periods of missing data in the peak flow record; Oct 1972 to July 1973, Dec 1983 to July 1991 and June to Aug 2019, the last of which was due to station telemetry rebuild.","Undulating upland catchment on Carboniferous L'st with Boulder Clay and blanket peat cover. Usage was entirely moorland before being afforested.","Natural, very responsive regime with near zero flows common in the summer months and no abstractions or additions. Drained summer 1972 in preparation for planting, creating stream density of about 200 km/km2 (about 60 times greater than original stream network). Sitka spruce planted 1973. Runoff (especially low and moderate flows) calculated to have increased after drainage; baseflow index also increased."
77002,"Esk at Canonbie",495,339668,575053,55.06626,-2.94623,"Esk","Canonbie",22.4,"SEPA-SW","133148",77,"1962-01-01",NA,"VA",400,NA,8,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"SP","1962-10-01","2019-09-30",17.952,1.034,"1978-06-19","1978-06-19",385.5,"2015-12-05","2015-12-05",2.247,5.804,9.948,41.99,60.24,0.38,20819,20819,100,"1962-10-01",NA,362.131,23.2,143.1,277.9,411.1,691.7,1507,1423,0.3583,0.0129,0.5213,0.1033,0.003,0.4294,0.0247,0.4314,0.1104,0.0029,0.1753,0.0141,0.8105,0,0.016,0.148,0.4841,0.61,0.405,0.994,165.6,44.23,44.6,58.6,11.6,61.11,33.54,279,183,0.14,23.2,495.4,0.568,0.924,0.035,7e-04,NA,NA,0.0011,NA,NA,"http://eidc.ceh.ac.uk/administration-folder/tools/ceh-standard-licence-texts/nrfa-data-terms-and-conditions-for-api-access-to-time-series-data-and-metadata/plain","Velocity area station on the River Esk.","Velocity area station located on straight reach with natural channel control. Cableway.","Historic station notes describes erosion possibly linked to gravel extraction down stream. There have been a number of datum changes through the station history. Well gauged up to QMED with confidence in the flows up to around 370 cumecs. Larger events are out of bank and can link up with the nearby Liddel Water during extreme events, also with the possibility of variable backwater effects as the confluence with the Liddel Water is 1.2Km downstream. Multiple peak flow ratings across the period of record.","Full period of record peak flow data reviewed and released in October 2018 (WINFAP Files v7).","Natural upland catchment area around Eskdalemuir. Mostly impermeable bedrock with approx. 2/3 superficial deposits. Upper Carboniferous Coal Measures in lower reaches, dominated by Upper Silurian shales, silts and mudstones. Landuse predominantly rough grazing with more than a third forestry. Minimal floodplains. No significant catchment changes known.","Storage or impounding reservoir, Black Esk Reservoir. Impounds about 1% of flows for export for public water supplies."
77003,"Liddel Water at Rowanburnfoot",319,341457,575935,55.0744,-2.9184,"Liddel Water","Rowanburnfoot",27.1,"SEPA-SW","133176",77,"1973-01-01",NA,"VA",250,NA,8.8,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"N","1973-10-01","2019-09-30",10.789,0.485,"2013-07-22","2013-07-22",289.8,"2015-12-05","2015-12-05",1.123,2.851,5.155,26.52,39.45,0.3,16801,16801,100,"1973-10-01",NA,296.218,27.8,129,253.2,422.3,615.4,1398,1291,0.2577,0.0373,0.5561,0.1354,0.0112,0.383,0.0303,0.4504,0.1333,0.0024,0.6588,0.1011,0.2217,0.0133,NA,0.2513,0.4774,0.62,0.314,1,129.2,48.06,39.3,52,10.7,45.96,27.35,266,184,0.14,27.8,319.3,0.605,0.839,0.0333,6e-04,NA,NA,6e-04,NA,NA,"http://eidc.ceh.ac.uk/administration-folder/tools/ceh-standard-licence-texts/nrfa-data-terms-and-conditions-for-api-access-to-time-series-data-and-metadata/plain","Velocity area station in Liddesdale, southern Scotland.","Velocity area station with cableway on straight gravel bedded reach.","Gravel shoal gives low flow control. A railway viaduct downstream will contribute to the control during higher events along with other factors. Floodplain inundation about 2km downstream occurs during extreme events where the Liddel joins the Esk and backing up effects may be a factor at Rowanburnfoot. Larger floods overtop right hand floodbank, bypassing is known to start between 3 and 3.5m - this is not gauged. Two peak flow ratings across period of record. The first rating is based on gaugings and extrapolated above (with low confiedence in these flows). Second rating developed following bank repair work in 2011, based on fewer gaugings and again low confidence in extrapolated flows. There is currently limited confidence in flows above QMED.","Full period of record peak flow data reviewed and released in September 2019 (WINFAP Files v8).","Silurian shales, often with peat cover, form the hills; Lower Carboniferous series overlain by Boulder Clay in the valleys. Coal measures with some Silurian in headwaters. Landuse mainly dairy and hill farming with some forestry. Minimal floodplains. No significant catchment changes known.","Natural flow regime."
77004,"Kirtle Water at Mossknowe",72,328502,569268,55.01281,-3.11959,"Kirtle Water","Mossknowe",20.8,"SEPA-SW","133169",77,"1979-01-01",NA,"VA",50,NA,17.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"N","1979-07-01","2019-09-30",1.833,0.047,"1984-08-24","1984-08-24",37.64,"2005-01-07","2005-01-07",0.141,0.405,0.812,4.607,6.945,0.29,14702,14702,100,NA,NA,NA,21.5,67.2,124.1,247.4,423.6,1225,1180,0.1358,0.074,0.7367,0.0322,0.0183,0.1892,0.1942,0.5394,0.0641,0.0117,0.4508,0.2694,0.2799,NA,0.0585,0.0166,0.8777,0.6,0.324,0.988,71.3,42.74,39.3,50.4,11.4,25.08,14.3,142,189,0.28,21.7,69.93,0.559,0.777,0.0544,0.0024,NA,NA,0.0065,0.523,0.449,"http://eidc.ceh.ac.uk/administration-folder/tools/ceh-standard-licence-texts/nrfa-data-terms-and-conditions-for-api-access-to-time-series-data-and-metadata/plain","A velocity-area station with historic high flow gaugings.","Velocity area station. Sited on straight reach above fall over rock bar acting as control.","Cableway present. Rating applied since 1/1/05 has been well gauged between 0.05 and 40 cumecs; historic high flow gaugings extend this to c.45 cumecs and indicate rating has remained stable over time.",NA,"Silurian shales of the upper catchment give way briefly to the Carboniferous series, then to Triassic s'sts in the lower catchment. Generally overlain by Boulder Clay. Landuse: mixed dairy and hill farming, with some forest.","Natural flow regime."
78003,"Annan at Brydekirk",925,319047,570414,55.02165,-3.26773,"Annan","Brydekirk",10,"SEPA-SW","133146",78,"1967-01-01",NA,"VA",420,NA,7.3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"N","1967-10-01","2019-09-30",31.014,1.345,"1984-07-23","1984-07-23",410.3,"1977-10-31","1977-10-31",3.811,10.26,18.43,72.84,100.7,0.43,18993,18993,100,"1967-08-01",NA,317.988,10.8,61.7,204.9,425.2,820,1446,1350,0.2462,0.0696,0.5877,0.0806,0.0119,0.3131,0.1146,0.4801,0.0812,0.0079,0.1937,0.0014,0.8048,NA,0.0846,0.0177,0.6179,0.62,0.486,0.989,125.6,38.99,41.2,54.8,11.1,77.44,43.62,226,170,0.14,10.8,925.03,1.098,0.795,0.0769,0.0014,NA,NA,0.0025,NA,NA,"http://eidc.ceh.ac.uk/administration-folder/tools/ceh-standard-licence-texts/nrfa-data-terms-and-conditions-for-api-access-to-time-series-data-and-metadata/plain","Velocity area station. Natural flow regime.","Velocity area station with cableway (span 190 feet) located on straight section below bend and with slightly curving channel below.","Gauged up to 3.7m (453cumecs, about 1.5 QMED); good performance at high flows. Rating derived from current meter gaugings. Simple extrapolation of the rating curve.","Highest flow recorded 499cumecs.","Silurain shales in the north; Carboniferous series in the south. Centre of catchment is dominated by Triassic sandstone aquifer of the Lochmaben basin, with a smaller ribbon aquifer extending up the valley to Moffat. Rural catchment, some arable land use, mostly pasture and forestry. Motorway built during station record.","Natural flow regime."
78004,"Kinnel Water at Redhall",76.1,307718,586862,55.16743,-3.45021,"Kinnel Water","Redhall",53.7,"SEPA-SW","133175",78,"1963-01-01",NA,"VA",170,NA,31.2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"N","1963-10-01","2019-09-30",2.919,0.03,"1984-08-21","1984-08-25",65.96,"2009-11-19","2009-11-19",0.148,0.645,1.282,7.46,11.41,0.27,20454,20089,98.216,"1960-11-01",NA,78.224,54,96.9,236.4,378.8,658.1,1551,1466,0.3006,0.0417,0.615,0.0306,0.0021,0.372,0.0524,0.4777,0.0965,0.0014,0.1114,NA,0.8886,NA,0.0645,0.0195,0.5548,0.62,0.431,0.999,98.7,43.96,43.4,58,11.2,28.15,15.98,243,109,0.31,54,76.17,0.769,0.695,0.0598,1e-04,NA,NA,2e-04,NA,NA,"http://eidc.ceh.ac.uk/administration-folder/tools/ceh-standard-licence-texts/nrfa-data-terms-and-conditions-for-api-access-to-time-series-data-and-metadata/plain","Velocity area station with natural flow regime.","Velocity area station located in straight gravel-bedded reach.","Informal concrete low-flow control installed in 1966 - good hydraulic performance. D/s gravel had a short-term impact on modularity. Peak flow rating derived from current meter gaugings. Highest known gauging 1.8m, 55cumecs (about 0.75 QMED). Simple extrapolation of rating to calculate high flows.","Maximum recorded discharge 110 cumecs. Peak flow data prior to October 1966 is of questionable quality and has been excluded.","Silurian shales in upper catchment; Triassic sandstone aquifer in lower catchment. Land use: predominantly hill pasture with a third forestry. Minimal floodplains. No significant catchment changes known.","Natural catchment."
78005,"Kinnel Water at Bridgemuir",229,309070,584485,55.14633,-3.42823,"Kinnel Water","Bridgemuir",44.9,"SEPA-SW","133145",78,"1979-01-01",NA,"VA",120,NA,12.4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"N","1979-01-01","2019-09-30",8.172,0.295,"1984-08-25","1984-08-26",127.8,"2009-11-19","2009-11-19",0.778,2.342,4.346,19.57,28.18,0.36,14883,14883,100,"1979-01-01",NA,123.004,47,74.8,242.5,400.2,693.9,1551,1397,0.3158,0.0451,0.5632,0.0682,0.004,0.4237,0.0878,0.4049,0.0799,0.0034,0.1992,0.0058,0.795,NA,0.0539,0.0226,0.5767,0.62,0.434,0.996,110.7,43.79,41.9,55.8,11.2,35.68,21.35,241,129,0.26,47,229.28,0.987,0.623,0.0776,2e-04,NA,NA,4e-04,NA,NA,"http://eidc.ceh.ac.uk/administration-folder/tools/ceh-standard-licence-texts/nrfa-data-terms-and-conditions-for-api-access-to-time-series-data-and-metadata/plain","Velocity area station with a natural flow regime.","Velocity area station with cableway on a small channel at a well confined section. Large bend u/s but straight at gauge. Steep bank on the right bank.","Natural channel control. Levels have gone above bankfull but not ever know to bypass station. Peak flow rating derived from current meter gaugings. Highest known gauging 3.6m, 131 cumecs (about QMED). Simple extrapolation for high flows.","Maximum recorded flow about 155 cumecs.","Silurian shales in upper catchment; Triassic sandstone aquifer in lower catchment. Catchment supports hill pasture and forestry (drains Forest of AE). Minimal floodplains. No significant catchment changes known.","Natural catchment."
